,노선,일자,정류장순번,정류장,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,2,3
143,7770,2022-12-01(목),9,KT수원지사.국민연금북수원지사,1,3,24,52,29,11,9,7,8,9,4,4,5,16,8,5,5,4,3,0,1,1,0,0
144,7770,2022-12-01(목),10,수원종합운동장.수원시체육회관.아너스빌위즈,4,12,83,182,108,50,35,21,19,16,5,9,14,17,20,5,8,4,5,1,0,1,0,0
145,7770,2022-12-01(목),11,수원KT위즈파크.경기도청소년활동진흥상담복지센터,3,10,74,78,97,49,25,18,14,15,9,11,3,17,24,4,2,1,2,3,0,2,3,1
146,7770,2022-12-01(목),12,한일타운.경기일보.홈플러스,5,17,115,45,72,96,63,42,39,45,37,22,40,43,34,12,18,17,12,4,1,0,0,1
147,7770,2022-12-01(목),13,수일여중.대우건설기술연구원.경기도융합과학교육원,1,1,12,8,12,12,12,7,6,8,7,5,16,16,12,5,4,3,2,0,0,0,0,1
148,7770,2022-12-01(목),14,수일중학교,2,13,17,18,19,19,8,10,6,7,13,4,6,6,10,3,2,1,1,1,0,0,0,1
149,7770,2022-12-01(목),15,한국가스안전공사.택시공제조합,1,5,7,8,3,9,12,3,8,3,6,4,10,4,9,0,5,3,1,0,0,0,0,1
150,7770,2022-12-01(목),16,삼익아파트.광교산입구,5,8,15,7,4,22,12,14,6,12,9,9,9,21,19,7,4,4,4,1,1,1,0,1
151,7770,2022-12-01(목),17,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,1,3,6,4,9,2,4,11,5,6,4,6,9,27,32,14,1,7,5,1,1,1,0,0
152,7770,2022-12-01(목),19,의왕톨게이트,2,8,11,6,7,12,9,10,12,5,6,1,7,13,10,2,2,0,1,0,0,0,1,1
153,7770,2022-12-01(목),25,과천동주민센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
154,7770,2022-12-01(목),27,남태령역(중),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,7770,2022-12-01(목),29,사당역(중),0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
156,7770,2022-12-01(목),31,사당역4번출구,10,30,78,148,180,102,72,100,104,114,131,210,274,490,664,408,514,369,335,328,64,43,4,4
157,7770,2022-12-01(목),34,과천동주민센터,1,1,2,9,13,3,0,5,3,1,6,3,2,0,1,0,0,1,2,1,0,0,1,0
158,7770,2022-12-01(목),40,의왕톨게이트,0,0,1,7,9,3,2,3,0,6,2,6,3,8,15,9,4,6,9,3,8,1,0,1
159,7770,2022-12-01(목),42,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
160,7770,2022-12-01(목),43,국세청삼거리.아주편한병원,0,1,0,1,1,1,1,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0
161,7770,2022-12-01(목),44,북수원시장.광교산입구,0,0,0,7,5,1,1,0,1,0,1,0,3,0,1,1,0,2,0,0,1,0,1,0
162,7770,2022-12-01(목),45,한국가스안전공사,0,2,0,0,3,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
163,7770,2022-12-01(목),46,수일여중.한빛현요양병원.경기도융합과학교육원,0,1,3,4,1,1,4,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0
164,7770,2022-12-01(목),47,경기일보.한일타운,0,0,6,11,10,8,5,4,2,0,2,2,1,6,3,0,0,1,1,1,0,0,0,0
165,7770,2022-12-01(목),48,장안지하차도.수원KT위즈파크,0,4,2,10,8,5,1,2,2,2,0,4,0,4,6,1,2,4,3,0,1,0,0,0
166,7770,2022-12-01(목),49,수원KT위즈파크.행정동우회관.경기도남부자치경찰위원회,0,0,2,6,10,1,0,1,0,1,0,0,0,6,3,1,0,0,1,0,0,0,0,0
167,7770,2022-12-01(목),50,수원종합운동장.로얄팰리스.아너스빌위즈,0,0,5,5,11,2,0,0,0,1,1,2,0,1,3,2,2,1,1,0,0,0,0,0
168,7770,2022-12-01(목),51,동성아울렛,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,0
169,7770,2022-12-01(목),52,장안공원,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,7770,2022-12-01(목),53,한국은행,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
171,7770,2022-12-01(목),54,화서문로터리,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172,7770,2022-12-01(목),55,글로벌청소년드림센터,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
173,7770,2022-12-01(목),56,병무청입구,1,0,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
174,7770,2022-12-01(목),57,수원여고.농천교회,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,7770,2022-12-01(목),58,고등동사거리.고등동행정복지센터,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,7770,2022-12-01(목),59,고등동삼거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
