지점,지점명,일시,기온,강수량,풍속,습도
119,수원,2023-03-16 11:00,7.5,,3.8,17
119,수원,2023-03-16 12:00,8.3,,4.9,16
119,수원,2023-03-16 13:00,8.3,,4.1,15
119,수원,2023-03-16 14:00,8.7,,3.4,16
119,수원,2023-03-16 15:00,8.2,,3.3,25
119,수원,2023-03-16 16:00,7.2,,3.8,29
119,수원,2023-03-16 17:00,6.8,,3.5,31
119,수원,2023-03-16 18:00,5.6,,2.8,33
119,수원,2023-03-16 19:00,4.9,,2.5,41
119,수원,2023-03-16 20:00,4.1,,1.5,45
119,수원,2023-03-16 21:00,3.8,,0.2,52
119,수원,2023-03-16 22:00,3.4,,0.5,57
119,수원,2023-03-16 23:00,2.9,,0.7,60
119,수원,2023-03-17 0:00,2.9,,1.5,45
119,수원,2023-03-17 1:00,2.6,,1.7,38
119,수원,2023-03-17 2:00,2.9,,1.6,37
119,수원,2023-03-17 3:00,1.3,,1.2,42
119,수원,2023-03-17 4:00,0.3,,1.2,52
119,수원,2023-03-17 5:00,-0.6,,1.2,57
119,수원,2023-03-17 6:00,-1.1,,0.6,60
119,수원,2023-03-17 7:00,-0.7,,0.6,56
119,수원,2023-03-17 8:00,0.8,,1,54
119,수원,2023-03-17 9:00,4.6,,1.3,35
119,수원,2023-03-17 10:00,6.9,,1.8,26
119,수원,2023-03-17 11:00,8.3,,1.9,25
119,수원,2023-03-17 12:00,9.3,,1.8,23
119,수원,2023-03-17 13:00,11.2,,1.9,19
119,수원,2023-03-17 14:00,12.3,,2.2,19
119,수원,2023-03-17 15:00,13.2,,2,17
119,수원,2023-03-17 16:00,13.3,,1.7,16
119,수원,2023-03-17 17:00,12.8,,2.3,15
119,수원,2023-03-17 18:00,11.6,,1.8,23
119,수원,2023-03-17 19:00,9.7,,2.7,37
119,수원,2023-03-17 20:00,7.9,,2.3,45
119,수원,2023-03-17 21:00,6.3,,2,55
119,수원,2023-03-17 22:00,6.3,,0.9,52
119,수원,2023-03-17 23:00,6,,1.2,56
119,수원,2023-03-18 0:00,5.9,,1.4,58
119,수원,2023-03-18 1:00,5.5,,0.7,61
119,수원,2023-03-18 2:00,4.9,,0.6,68
119,수원,2023-03-18 3:00,4.6,,0.9,67
119,수원,2023-03-18 4:00,4.2,,1.9,50
119,수원,2023-03-18 5:00,3.1,,0.1,54
119,수원,2023-03-18 6:00,2.5,,0.6,54
119,수원,2023-03-18 7:00,1.8,,0.6,61
119,수원,2023-03-18 8:00,3.3,,0.6,54
119,수원,2023-03-18 9:00,6.5,,2.5,38
119,수원,2023-03-18 10:00,8.8,,2.9,30
119,수원,2023-03-18 11:00,10.2,,2.2,27
119,수원,2023-03-18 12:00,11.5,,2.3,25
119,수원,2023-03-18 13:00,12.8,,3.8,28
119,수원,2023-03-18 14:00,12.8,,4.6,28
119,수원,2023-03-18 15:00,13.8,,3.4,24
119,수원,2023-03-18 16:00,11.8,,5.2,28
119,수원,2023-03-18 17:00,10,,4.2,33
119,수원,2023-03-18 18:00,8.1,,3.3,48
119,수원,2023-03-18 19:00,6.5,,2.4,60
119,수원,2023-03-18 20:00,5.9,,3.1,68
119,수원,2023-03-18 21:00,5.1,,2.1,73
119,수원,2023-03-18 22:00,4.7,,1.7,75
119,수원,2023-03-18 23:00,4.7,,2.1,76
119,수원,2023-03-19 0:00,4.1,,2.2,78
119,수원,2023-03-19 1:00,3.2,,1,83
119,수원,2023-03-19 2:00,2.3,,1.1,87
119,수원,2023-03-19 3:00,1.8,,0.2,89
119,수원,2023-03-19 4:00,1.2,,0.7,91
119,수원,2023-03-19 5:00,0.7,,1.2,93
119,수원,2023-03-19 6:00,0.7,,1,94
119,수원,2023-03-19 7:00,0.7,,1.9,93
119,수원,2023-03-19 8:00,2.2,,1.7,88
119,수원,2023-03-19 9:00,4.5,,2.1,79
119,수원,2023-03-19 10:00,7.3,,1.6,68
119,수원,2023-03-19 11:00,9.6,,1.1,54
119,수원,2023-03-19 12:00,11.9,,2.2,46
119,수원,2023-03-19 13:00,13,,3,41
119,수원,2023-03-19 14:00,13.8,,3.1,33
119,수원,2023-03-19 15:00,13.9,,3.8,27
119,수원,2023-03-19 16:00,13.2,,4,40
119,수원,2023-03-19 17:00,12.4,,2.5,39
119,수원,2023-03-19 18:00,10.6,,2.9,47
119,수원,2023-03-19 19:00,8.1,,1.9,54
119,수원,2023-03-19 20:00,6.2,,0.8,66
119,수원,2023-03-19 21:00,4.7,,0.9,80
119,수원,2023-03-19 22:00,3.8,,0.7,84
119,수원,2023-03-19 23:00,2,,1,95
119,수원,2023-03-20 0:00,0.6,,1.6,98
119,수원,2023-03-20 1:00,0.3,,1.3,100
119,수원,2023-03-20 2:00,-0.4,,0.8,100
119,수원,2023-03-20 3:00,-0.7,,0.8,100
119,수원,2023-03-20 4:00,-1.3,,0.1,100
119,수원,2023-03-20 5:00,-1.6,,0.3,100
119,수원,2023-03-20 6:00,-1.5,,0.4,100
119,수원,2023-03-20 7:00,-1.4,,0.4,100
119,수원,2023-03-20 8:00,0.9,,0.1,100
119,수원,2023-03-20 9:00,3.3,,0.5,90
119,수원,2023-03-20 10:00,7.9,,1,59
119,수원,2023-03-20 11:00,10.2,,1.5,44
119,수원,2023-03-20 12:00,13.6,,1.9,29
119,수원,2023-03-20 13:00,14.6,,1.9,22
119,수원,2023-03-20 14:00,15.5,,1.7,22
119,수원,2023-03-20 15:00,16.1,,2.5,24
119,수원,2023-03-20 16:00,16,,3.3,22
119,수원,2023-03-20 17:00,14.6,,2.9,20
119,수원,2023-03-20 18:00,12.8,,2.1,25
119,수원,2023-03-20 19:00,9.6,,2.2,32
119,수원,2023-03-20 20:00,8.3,,0.4,37
119,수원,2023-03-20 21:00,7.7,,1.3,39
119,수원,2023-03-20 22:00,6.8,,0.9,43
119,수원,2023-03-20 23:00,5.5,,0.3,47
119,수원,2023-03-21 0:00,4.6,,0,52
119,수원,2023-03-21 1:00,3.9,,0.9,54
119,수원,2023-03-21 2:00,2.9,,0.4,61
119,수원,2023-03-21 3:00,2.7,,1.2,63
119,수원,2023-03-21 4:00,2.5,,0.2,63
119,수원,2023-03-21 5:00,1.7,,0.9,68
119,수원,2023-03-21 6:00,1.5,,0.5,70
119,수원,2023-03-21 7:00,1.7,,0.8,69
119,수원,2023-03-21 8:00,4.7,,0.3,60
119,수원,2023-03-21 9:00,8.9,,1.4,46
119,수원,2023-03-21 10:00,13.1,,2.2,28
119,수원,2023-03-21 11:00,15.3,,2.2,24
119,수원,2023-03-21 12:00,16.4,,1.8,22
119,수원,2023-03-21 13:00,17.9,,2.2,19
119,수원,2023-03-21 14:00,19.6,,1.1,16
119,수원,2023-03-21 15:00,20.1,,2,15
119,수원,2023-03-21 16:00,21.1,,1.1,14
119,수원,2023-03-21 17:00,20.4,,2.4,22
119,수원,2023-03-21 18:00,17.3,,2.1,29
119,수원,2023-03-21 19:00,14.6,,1,35
119,수원,2023-03-21 20:00,12.9,,0.7,39
119,수원,2023-03-21 21:00,11.1,,1,47
119,수원,2023-03-21 22:00,9.8,,1.4,52
119,수원,2023-03-21 23:00,8.7,,0.3,56
119,수원,2023-03-22 0:00,7.6,,1.4,63
119,수원,2023-03-22 1:00,6.7,,1.1,66
119,수원,2023-03-22 2:00,6.9,,0.6,64
119,수원,2023-03-22 3:00,5.6,,0.8,68
119,수원,2023-03-22 4:00,5.2,,0.4,75
119,수원,2023-03-22 5:00,5.3,,0.4,74
119,수원,2023-03-22 6:00,5.1,,0.3,73
119,수원,2023-03-22 7:00,6.4,,0,70
119,수원,2023-03-22 8:00,8.5,,0.3,65
119,수원,2023-03-22 9:00,11.7,,0.1,51
119,수원,2023-03-22 10:00,15.7,,1.3,39
119,수원,2023-03-22 11:00,19.4,,1.4,31
119,수원,2023-03-22 12:00,21.7,,1.7,30
119,수원,2023-03-22 13:00,23.2,,1.4,28
119,수원,2023-03-22 14:00,24.4,,1,28
119,수원,2023-03-22 15:00,24.6,,1.6,30
119,수원,2023-03-22 16:00,23.4,,3.2,29
119,수원,2023-03-22 17:00,22.9,,3.6,29
119,수원,2023-03-22 18:00,21,,2.9,34
119,수원,2023-03-22 19:00,19.7,,2.2,39
119,수원,2023-03-22 20:00,18.7,,2.4,50
119,수원,2023-03-22 21:00,18.4,,1.9,52
119,수원,2023-03-22 22:00,17.8,,2,53
119,수원,2023-03-22 23:00,16.9,,1,55
119,수원,2023-03-23 0:00,16.3,,1.2,56
119,수원,2023-03-23 1:00,16,,1,56
119,수원,2023-03-23 2:00,15.8,,0.9,55
119,수원,2023-03-23 3:00,15.5,,1,57
119,수원,2023-03-23 4:00,15.1,,0.8,60
119,수원,2023-03-23 5:00,14.1,,1.6,72
119,수원,2023-03-23 6:00,12.6,0,1.7,83
119,수원,2023-03-23 7:00,12.2,,1.3,87
119,수원,2023-03-23 8:00,12.7,,0.1,89
119,수원,2023-03-23 9:00,13.7,0.2,0.6,80
119,수원,2023-03-23 10:00,15.1,,1.1,74
119,수원,2023-03-23 11:00,17.5,,2.2,63
119,수원,2023-03-23 12:00,19.9,0,2.3,55
119,수원,2023-03-23 13:00,21.4,,2.2,48
119,수원,2023-03-23 14:00,21.6,,3.3,45
119,수원,2023-03-23 15:00,21.8,,3.5,43
119,수원,2023-03-23 16:00,20.9,,3.4,41
119,수원,2023-03-23 17:00,21.2,,3,37
119,수원,2023-03-23 18:00,18.8,,3.1,37
119,수원,2023-03-23 19:00,16.5,,2.6,39
119,수원,2023-03-23 20:00,13.3,,2,46
119,수원,2023-03-23 21:00,12.4,,1,46
119,수원,2023-03-23 22:00,14,,2.6,32
119,수원,2023-03-23 23:00,12.9,,2.3,31
119,수원,2023-03-24 0:00,11.4,,0.6,35
119,수원,2023-03-24 1:00,9.9,,1.6,47
119,수원,2023-03-24 2:00,8.6,,1.3,52
119,수원,2023-03-24 3:00,7.7,,0.7,60
119,수원,2023-03-24 4:00,7.3,,0.6,58
119,수원,2023-03-24 5:00,7.3,,1.1,55
119,수원,2023-03-24 6:00,7,,0.3,52
119,수원,2023-03-24 7:00,6.5,,0.4,54
119,수원,2023-03-24 8:00,8.2,,0.9,44
119,수원,2023-03-24 9:00,9.9,,1.6,33
119,수원,2023-03-24 10:00,11.6,,2.2,29
119,수원,2023-03-24 11:00,14,,1.6,27
119,수원,2023-03-24 12:00,14.5,,1.7,34
119,수원,2023-03-24 13:00,14.8,,1.7,42
119,수원,2023-03-24 14:00,16,,2.6,29
119,수원,2023-03-24 15:00,16,,2.6,31
119,수원,2023-03-24 16:00,15,,3.1,32
119,수원,2023-03-24 17:00,13.3,,2.9,37
119,수원,2023-03-24 18:00,12.1,,3.1,38
119,수원,2023-03-24 19:00,11.4,,2.8,41
119,수원,2023-03-24 20:00,11,,1.3,41
119,수원,2023-03-24 21:00,10.6,,1.9,45
119,수원,2023-03-24 22:00,9.9,,1.2,54
119,수원,2023-03-24 23:00,9.4,,0.9,59
119,수원,2023-03-25 0:00,9.2,,1.2,58
119,수원,2023-03-25 1:00,8.9,,2.6,60
119,수원,2023-03-25 2:00,8.2,,1.6,62
119,수원,2023-03-25 3:00,7.1,,0.3,66
119,수원,2023-03-25 4:00,6.4,,0.1,71
119,수원,2023-03-25 5:00,6.7,,0.3,72
119,수원,2023-03-25 6:00,7.2,,1,68
119,수원,2023-03-25 7:00,7.6,,0.4,68
119,수원,2023-03-25 8:00,8.8,,0.1,65
119,수원,2023-03-25 9:00,10.9,,0.7,60
119,수원,2023-03-25 10:00,11.8,,2.1,60
119,수원,2023-03-25 11:00,13.4,,1.8,58
119,수원,2023-03-25 12:00,14.4,,1.9,54
119,수원,2023-03-25 13:00,15.5,,2.2,51
119,수원,2023-03-25 14:00,15.7,,1.5,49
119,수원,2023-03-25 15:00,16.2,,3,46
119,수원,2023-03-25 16:00,15.7,,2.2,46
119,수원,2023-03-25 17:00,15.5,,3,51
119,수원,2023-03-25 18:00,12.4,,3.1,60
119,수원,2023-03-25 19:00,9.9,,2.9,63
119,수원,2023-03-25 20:00,9.5,,2.5,60
119,수원,2023-03-25 21:00,9.1,,2.2,58
119,수원,2023-03-25 22:00,8.3,,0.9,60
119,수원,2023-03-25 23:00,8.7,,1.4,59
119,수원,2023-03-26 0:00,8.1,,0.9,62
119,수원,2023-03-26 1:00,7.3,,0.2,65
119,수원,2023-03-26 2:00,7,,0.4,68
119,수원,2023-03-26 3:00,6.5,,1.9,72
119,수원,2023-03-26 4:00,6.2,,1.3,76
119,수원,2023-03-26 5:00,6.7,,0.6,76
119,수원,2023-03-26 6:00,6.2,,2.2,65
119,수원,2023-03-26 7:00,7.1,,2.5,46
119,수원,2023-03-26 8:00,8.3,,2.7,37
119,수원,2023-03-26 9:00,9.6,,4,34
119,수원,2023-03-26 10:00,10.7,,4.6,30
119,수원,2023-03-26 11:00,12,,4.3,25
119,수원,2023-03-26 12:00,12.9,,4.2,21
119,수원,2023-03-26 13:00,13.9,,5.4,15
119,수원,2023-03-26 14:00,14.3,,4.3,13
119,수원,2023-03-26 15:00,12.5,,5.7,23
119,수원,2023-03-26 16:00,12.4,,5.4,24
119,수원,2023-03-26 17:00,11.7,,4.5,27
119,수원,2023-03-26 18:00,9.6,,5.7,34
119,수원,2023-03-26 19:00,7.9,,3.6,39
119,수원,2023-03-26 20:00,6.9,,3.2,41
119,수원,2023-03-26 21:00,6.2,,3.8,43
119,수원,2023-03-26 22:00,5,,1.1,45
119,수원,2023-03-26 23:00,3.8,,0.3,39
119,수원,2023-03-27 0:00,3.6,,1.9,31
119,수원,2023-03-27 1:00,2.9,,1.2,36
119,수원,2023-03-27 2:00,2,,0.5,41
119,수원,2023-03-27 3:00,0.8,,1.5,49
119,수원,2023-03-27 4:00,1.3,,0.6,49
119,수원,2023-03-27 5:00,0.5,,0.3,53
119,수원,2023-03-27 6:00,0.3,,1.4,58
119,수원,2023-03-27 7:00,0.2,,0.6,62
119,수원,2023-03-27 8:00,3.3,,0.3,53
119,수원,2023-03-27 9:00,6.4,,2,39
119,수원,2023-03-27 10:00,8.1,,1.9,33
119,수원,2023-03-27 11:00,9.9,,1.7,29
119,수원,2023-03-27 12:00,10.7,,2.7,23
119,수원,2023-03-27 13:00,11.8,,2.6,22
119,수원,2023-03-27 14:00,12.8,,3.3,21
119,수원,2023-03-27 15:00,13.3,,2.5,22
119,수원,2023-03-27 16:00,12.2,,4,31
119,수원,2023-03-27 17:00,10.7,,4.5,25
119,수원,2023-03-27 18:00,9.2,,3.6,31
119,수원,2023-03-27 19:00,7.4,,2.9,54
119,수원,2023-03-27 20:00,6.3,,2.3,63
119,수원,2023-03-27 21:00,4.7,,1.6,74
119,수원,2023-03-27 22:00,4.2,,0.6,79
119,수원,2023-03-27 23:00,3.7,,0.6,81
119,수원,2023-03-28 0:00,2.9,,1.1,84
119,수원,2023-03-28 1:00,2.4,,0.1,86
119,수원,2023-03-28 2:00,1.8,,0.1,89
119,수원,2023-03-28 3:00,1.5,,0.1,92
119,수원,2023-03-28 4:00,1.7,,0.6,92
119,수원,2023-03-28 5:00,1.2,,0.3,93
119,수원,2023-03-28 6:00,1,,0.3,93
119,수원,2023-03-28 7:00,1.2,,0,93
119,수원,2023-03-28 8:00,4.3,,0.5,79
119,수원,2023-03-28 9:00,7.4,,1.9,52
119,수원,2023-03-28 10:00,9.4,,1.9,41
119,수원,2023-03-28 11:00,10.9,,2.3,35
119,수원,2023-03-28 12:00,13.1,,2.2,22
119,수원,2023-03-28 13:00,13.5,,2.4,22
119,수원,2023-03-28 14:00,14,,3.6,19
119,수원,2023-03-28 15:00,14.3,,2.8,21
119,수원,2023-03-28 16:00,14.1,,2.8,27
119,수원,2023-03-28 17:00,14.1,,2.1,32
119,수원,2023-03-28 18:00,13.2,,2.1,37
119,수원,2023-03-28 19:00,11.1,,2.2,46
119,수원,2023-03-28 20:00,8.3,,0.9,57
119,수원,2023-03-28 21:00,6.9,,1.8,67
119,수원,2023-03-28 22:00,6.1,,1.2,73
119,수원,2023-03-28 23:00,5.4,,0.3,78
119,수원,2023-03-29 0:00,4.6,,1,81
119,수원,2023-03-29 1:00,3.9,,0.5,85
119,수원,2023-03-29 2:00,3.1,,0.5,89
119,수원,2023-03-29 3:00,2.6,,0.3,94
119,수원,2023-03-29 4:00,2.3,,0.3,93
119,수원,2023-03-29 5:00,1.7,,0.4,94
119,수원,2023-03-29 6:00,1.9,,0.8,94
119,수원,2023-03-29 7:00,2.2,,0.2,97
119,수원,2023-03-29 8:00,5.4,,0.7,85
119,수원,2023-03-29 9:00,9,,0.9,68
119,수원,2023-03-29 10:00,11.7,,2,58
119,수원,2023-03-29 11:00,13.8,,2.3,48
119,수원,2023-03-29 12:00,16.3,,1.1,34
119,수원,2023-03-29 13:00,17.6,,2.2,26
119,수원,2023-03-29 14:00,19.1,,2.3,26
119,수원,2023-03-29 15:00,18.9,,3.4,33
119,수원,2023-03-29 16:00,18.1,,3.6,27
119,수원,2023-03-29 17:00,16.9,,3.3,31
119,수원,2023-03-29 18:00,15.2,,3.1,36
119,수원,2023-03-29 19:00,12.7,,1.4,42
119,수원,2023-03-29 20:00,11.1,,1.2,43
119,수원,2023-03-29 21:00,9.5,,1.6,53
119,수원,2023-03-29 22:00,8.7,,1.5,58
119,수원,2023-03-29 23:00,7.4,,1.2,68
119,수원,2023-03-30 0:00,5.9,,0.4,70
119,수원,2023-03-30 1:00,5.5,,1,73
119,수원,2023-03-30 2:00,4.8,,0.3,76
119,수원,2023-03-30 3:00,3.8,,0.8,78
119,수원,2023-03-30 4:00,3.5,,0,83
119,수원,2023-03-30 5:00,3,,0,85
119,수원,2023-03-30 6:00,2.6,,1,86
119,수원,2023-03-30 7:00,3.5,,0.3,85
119,수원,2023-03-30 8:00,6.7,,0.8,74
119,수원,2023-03-30 9:00,11.1,,0.2,53
119,수원,2023-03-30 10:00,14.9,,0.9,20
119,수원,2023-03-30 11:00,16.5,,2.2,21
119,수원,2023-03-30 12:00,18.4,,2.6,16
119,수원,2023-03-30 13:00,19.2,,2.7,17
119,수원,2023-03-30 14:00,20.2,,2.8,16
119,수원,2023-03-30 15:00,20.3,,2.7,17
119,수원,2023-03-30 16:00,20,,3.1,19
119,수원,2023-03-30 17:00,18.7,,2.6,28
119,수원,2023-03-30 18:00,16.1,,2.3,35
119,수원,2023-03-30 19:00,13.4,,1.9,42
119,수원,2023-03-30 20:00,11.2,,1.7,48
119,수원,2023-03-30 21:00,10.1,,1,51
119,수원,2023-03-30 22:00,9,,0.9,55
119,수원,2023-03-30 23:00,8.2,,1,59
119,수원,2023-03-31 0:00,7,,1.1,65
119,수원,2023-03-31 1:00,6.1,,0.6,70
119,수원,2023-03-31 2:00,5.2,,1.1,75
119,수원,2023-03-31 3:00,4.3,,1.1,77
119,수원,2023-03-31 4:00,3.6,,1.6,84
119,수원,2023-03-31 5:00,3.5,,0.4,84
119,수원,2023-03-31 6:00,4.5,,1.2,79
119,수원,2023-03-31 7:00,4.5,,0.3,79
119,수원,2023-03-31 8:00,7.1,,0.2,72
119,수원,2023-03-31 9:00,11.8,,0.7,51
119,수원,2023-03-31 10:00,14.9,,0.8,38
119,수원,2023-03-31 11:00,17.7,,1.7,27
119,수원,2023-03-31 12:00,19.8,,1.4,25
119,수원,2023-03-31 13:00,21,,2.1,24
119,수원,2023-03-31 14:00,21.8,,3,26
119,수원,2023-03-31 15:00,20.5,,4.4,28
119,수원,2023-03-31 16:00,20.8,,2.8,26
119,수원,2023-03-31 17:00,18.1,,2.9,27
119,수원,2023-03-31 18:00,16.1,,3.4,31
119,수원,2023-03-31 19:00,12.8,,2.5,38
119,수원,2023-03-31 20:00,10.7,,1.9,53
119,수원,2023-03-31 21:00,9.9,,1.1,55
119,수원,2023-03-31 22:00,8.8,,1.4,65
119,수원,2023-03-31 23:00,8.7,,1,65
119,수원,2023-06-01 1:00,18.3,,0.4,82
119,수원,2023-06-01 2:00,18.3,,1,84
119,수원,2023-06-01 3:00,17.9,,0.1,86
119,수원,2023-06-01 4:00,18,,1,89
119,수원,2023-06-01 5:00,18.1,,1.3,90
119,수원,2023-06-01 6:00,18,,0.2,89
119,수원,2023-06-01 7:00,18.7,,0.5,87
119,수원,2023-06-01 8:00,20.1,,1.4,77
119,수원,2023-06-01 9:00,22.3,,0.9,72
119,수원,2023-06-01 10:00,23.1,,1.4,68
119,수원,2023-06-01 11:00,24.1,,1.5,61
119,수원,2023-06-01 12:00,24.9,,1.6,55
119,수원,2023-06-01 13:00,25.6,,1.6,54
119,수원,2023-06-01 14:00,25.3,,2.3,57
119,수원,2023-06-01 15:00,25.2,,2.1,61
119,수원,2023-06-01 16:00,25.2,,2.1,61
119,수원,2023-06-01 17:00,24.7,,2,64
119,수원,2023-06-01 18:00,23.9,,2.4,63
119,수원,2023-06-01 19:00,23.2,,2.2,66
119,수원,2023-06-01 20:00,22.3,,2.1,64
119,수원,2023-06-01 21:00,21.7,,2,70
119,수원,2023-06-01 22:00,20.7,,2.6,73
119,수원,2023-06-01 23:00,20.2,,2.6,76
119,수원,2023-06-02 0:00,19.7,,1.9,77
119,수원,2023-06-02 1:00,18.9,,1.3,83
119,수원,2023-06-02 2:00,18.2,,1.7,86
119,수원,2023-06-02 3:00,17.7,,1.6,87
119,수원,2023-06-02 4:00,16.8,,1,90
119,수원,2023-06-02 5:00,16.5,,1.6,94
119,수원,2023-06-02 6:00,16.4,,0.9,92
119,수원,2023-06-02 7:00,18,,1.7,85
119,수원,2023-06-02 8:00,18.3,,3,82
119,수원,2023-06-02 9:00,18.5,,2.6,83
119,수원,2023-06-02 10:00,19.3,,1.9,82
119,수원,2023-06-02 11:00,19.1,,2.3,83
119,수원,2023-06-02 12:00,20.2,,2.2,78
119,수원,2023-06-02 13:00,20.4,,2.7,77
119,수원,2023-06-02 14:00,21.2,,2.5,76
119,수원,2023-06-02 15:00,22.4,,2.8,71
119,수원,2023-06-02 16:00,23.3,,1.6,64
119,수원,2023-06-02 17:00,23.7,,2.6,65
119,수원,2023-06-02 18:00,21.1,,3,77
119,수원,2023-06-02 19:00,20,,2.5,79
119,수원,2023-06-02 20:00,18.9,,2.1,81
119,수원,2023-06-02 21:00,18.3,,1.2,83
119,수원,2023-06-02 22:00,17.4,,1.3,84
119,수원,2023-06-02 23:00,16.4,,0.9,87
119,수원,2023-06-03 0:00,15.6,,0.5,91
119,수원,2023-06-03 1:00,15.1,,0.3,93
119,수원,2023-06-03 2:00,14.7,,0.1,94
119,수원,2023-06-03 3:00,14.5,,0,95
119,수원,2023-06-03 4:00,14.2,,0.7,96
119,수원,2023-06-03 5:00,14,,0.4,96
119,수원,2023-06-03 6:00,14.2,,0,97
119,수원,2023-06-03 7:00,16.5,,0.1,92
119,수원,2023-06-03 8:00,19,,0.6,79
119,수원,2023-06-03 9:00,21.7,,0.6,67
119,수원,2023-06-03 10:00,23.5,,2.9,52
119,수원,2023-06-03 11:00,25,,3.1,38
119,수원,2023-06-03 12:00,25.9,,3.3,36
119,수원,2023-06-03 13:00,26.5,,3.4,37
119,수원,2023-06-03 14:00,26.6,,4.1,33
119,수원,2023-06-03 15:00,26.2,,4.8,33
119,수원,2023-06-03 16:00,25.8,,4.7,34
119,수원,2023-06-03 17:00,24.8,,4.7,40
119,수원,2023-06-03 18:00,23.7,,4.4,39
119,수원,2023-06-03 19:00,21.9,,3.4,45
119,수원,2023-06-03 20:00,20.2,,3.3,51
119,수원,2023-06-03 21:00,19.4,,1.3,58
119,수원,2023-06-03 22:00,18.7,,2.6,62
119,수원,2023-06-03 23:00,17.6,,1.8,71
119,수원,2023-06-04 0:00,16.5,,0.9,78
119,수원,2023-06-04 1:00,15.5,,0.1,84
119,수원,2023-06-04 2:00,15.3,,1.6,88
119,수원,2023-06-04 3:00,15.4,,1,89
119,수원,2023-06-04 4:00,14.6,,0.4,93
119,수원,2023-06-04 5:00,14.3,,0.1,94
119,수원,2023-06-04 6:00,14.6,,0.6,94
119,수원,2023-06-04 7:00,17.4,,0.8,82
119,수원,2023-06-04 8:00,19,,1.4,75
119,수원,2023-06-04 9:00,20.8,,1.6,69
119,수원,2023-06-04 10:00,22.4,,1.2,63
119,수원,2023-06-04 11:00,24.2,,2.3,57
119,수원,2023-06-04 12:00,25.2,,2.9,50
119,수원,2023-06-04 13:00,24.2,,4,46
119,수원,2023-06-04 14:00,22.9,,2.1,54
119,수원,2023-06-04 15:00,25.2,,2.3,40
119,수원,2023-06-04 16:00,26.5,,2.7,32
119,수원,2023-06-04 17:00,26.6,,3.3,31
119,수원,2023-06-04 18:00,26.1,,3.2,31
119,수원,2023-06-04 19:00,23.7,,2.8,48
119,수원,2023-06-04 20:00,21.4,,2.4,63
119,수원,2023-06-04 21:00,19.2,,1.6,73
119,수원,2023-06-04 22:00,19.1,,1.5,73
119,수원,2023-06-04 23:00,18.6,,1.2,76
119,수원,2023-06-05 0:00,18.3,,0.7,81
119,수원,2023-06-05 1:00,17.2,,0.2,85
119,수원,2023-06-05 2:00,16.5,,0.2,89
119,수원,2023-06-05 3:00,16.3,,0.2,89
119,수원,2023-06-05 4:00,16.6,,1.6,90
119,수원,2023-06-05 5:00,16.2,,1.2,93
119,수원,2023-06-05 6:00,16.8,,1.4,91
119,수원,2023-06-05 7:00,18.2,,2,85
119,수원,2023-06-05 8:00,20.1,,1.6,76
119,수원,2023-06-05 9:00,21,,3,70
119,수원,2023-06-05 10:00,21.7,,2.9,68
119,수원,2023-06-05 11:00,22.7,,3.4,65
119,수원,2023-06-05 12:00,23.5,,3.8,59
119,수원,2023-06-05 13:00,23.2,,4.7,59
119,수원,2023-06-05 14:00,24.2,,4.1,55
119,수원,2023-06-05 15:00,24,,5.6,50
119,수원,2023-06-05 16:00,24,,5,49
119,수원,2023-06-05 17:00,23.8,,3.8,52
119,수원,2023-06-05 18:00,22.4,,3.6,58
119,수원,2023-06-05 19:00,20.5,,2.5,65
119,수원,2023-06-05 20:00,19.4,,2.1,70
119,수원,2023-06-05 21:00,19,,2.4,73
119,수원,2023-06-05 22:00,18.2,,0.8,76
119,수원,2023-06-05 23:00,17.7,,0.3,76
119,수원,2023-06-06 0:00,17,,1,78
119,수원,2023-06-06 1:00,16.6,,0.4,83
119,수원,2023-06-06 2:00,16.1,,0,86
119,수원,2023-06-06 3:00,15.7,,0.7,88
119,수원,2023-06-06 4:00,15.1,,0.6,91
119,수원,2023-06-06 5:00,14.6,,0.7,94
119,수원,2023-06-06 6:00,15.1,,1.1,95
119,수원,2023-06-06 7:00,17.4,,0.6,86
119,수원,2023-06-06 8:00,19.7,,1.5,74
119,수원,2023-06-06 9:00,19.6,,3,73
119,수원,2023-06-06 10:00,21.3,,2.4,64
119,수원,2023-06-06 11:00,21.9,,1.7,61
119,수원,2023-06-06 12:00,23.1,,1.2,54
119,수원,2023-06-06 13:00,23.7,,3.5,57
119,수원,2023-06-06 14:00,24.5,,3.7,51
119,수원,2023-06-06 15:00,23.4,,4.8,53
119,수원,2023-06-06 16:00,23.1,,3.9,51
119,수원,2023-06-06 17:00,23,,2.7,59
119,수원,2023-06-06 18:00,22.1,,2.8,61
119,수원,2023-06-06 19:00,20.2,,3,69
119,수원,2023-06-06 20:00,19,,2.4,75
119,수원,2023-06-06 21:00,18.3,,2.8,79
119,수원,2023-06-06 22:00,18.3,,1.3,80
119,수원,2023-06-06 23:00,18.4,,2.1,81
119,수원,2023-06-07 0:00,18.3,,2.5,81
119,수원,2023-06-07 1:00,18.4,,1.6,79
119,수원,2023-06-07 2:00,18.4,,2.2,79
119,수원,2023-06-07 3:00,18.4,,1.6,81
119,수원,2023-06-07 4:00,18.4,,1.7,81
119,수원,2023-06-07 5:00,18.5,,1.6,82
119,수원,2023-06-07 6:00,18.6,,2.3,82
119,수원,2023-06-07 7:00,18.9,,1.8,82
